Course Title,Labels,Details
An Abundance Mindset: How to Craft Yours,"['Finance & Accounting,Other Finance & Accounting,Personal Success']","[""Discover the top 3 things that are going to stop you from achieving your goal and what to do about it.,Utilize 16 rich habits to get on the right abundance track.,Establish calm, clear, confident decision making skills allowing you to be more productive and focused in a 24 hour, 30 or 90 day period.,Learn how tiny habits create big changes and how to create your own, bolstering your monetary success.,Become more consistently hopeful, appreciative, and trusting about your current money path in life instead of always feeling fear, doubt and anger.,Distinguish whether or not, using two simple questions, you've altered your limiting beliefs about money. You'll know what steps to take if you haven't.,Become more consistent in your ability to create more abundance based outcomes you want in life.,Shift from feeling worried about money to feeling easier about it.""]"
Mastering QuickBooks 2014 Made Easy Training Tutorial,"['Finance & Accounting,Money Management Tools,QuickBooks']","['Video Lessons,Includes Two Classroom Instruction Manuals,Creating a Company QuickBooks File,Payment Processing,Reporting,Customizing Forms,Estimating,Payroll,Assets and Liabilities,Company Management,Much More!,Show less']"
Basic Personal Finance Masterclass,"['Finance & Accounting,Finance,Personal Finance']","['How To Set Financial Goals,How To Budget Effectively,The Proper Way To Save,Ways To Reduce Your Debt,Understanding Credit,How To Fix & Maintain Good Credit,Ways To Invest,The Best Tool To Learn About Investing,Types of Income']"
Price Action: Technical and Fundamental Analysis 101,"['Finance & Accounting,Investing & Trading,Swing Trading']","['Price Action Fundamentals,Basics of Day Trading, Swing Trading, and Long Term Investing,History of the Stock Market,Make Money Investing WITH a Full Time Job,Leveraging Limited Time and Money,Candle Stick Patterns,Understanding Analysis Charts,Trend Analysis and Indicators,Think or Swim by TD Ameritrade Platform,Robinhood Platform,Fundamental Analysis Basics,Resources for stock news and additional tips,How to get started investing for FREE,Loss mitigation,How to maximize your wins and minimize your losses,How to expand your career as a price action trader,Show less']"
How to Build a Business Plan with Monte Carlo Analysis,"['Finance & Accounting,Financial Modeling & Analysis,Business Plan']","['You will be able to forecast the free cash flow from a business by setting levers such as sales and margin improvement, etc,You will be able to set improvement ranges - say between 5% and 15% year on year improvement in sales - and calculate the confidence in achieving any level of free cash flow in any year,You will be able to calculate the net present value of the forecast cash flows and the confidence of achieving your target.,You will be able to do all this rightaway with the Excel spreadsheet provided which performs Monte Carlo analysis with native Excel functions.']"
Financial Risk Manager (FRM) Certification: Level II,"['Finance & Accounting,Finance Cert & Exam Prep,Financial Risk Manager (FRM)']",['Course Objective is to help participants successfully pass the FRM - II']
Accounting for Beginners : Learn Basics in under 1 Hour,"['Finance & Accounting,Accounting & Bookkeeping,Accounting']","['Do accounting for their business or at job,students have clear understanding of basic accounting,Make foundation of finance clear,Do journal entries,Prepare financial statement,Prepare workbook,Understand Gaap principles,Prepare ledgers and trial balance']"
Intraday Equity Price Spike Trading Course,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Although entire course is based on Indian Stock Market, this concept can well be adapted in any geography,This is not a generic course on Technical Analysis and Stock Markets. This course is a precise day trading strategy based on Price Spikes,0% Indicators,Clear approach to the strategy with numerous examples,Philosophy used: \'It is not important how much profit is generated. What\'s more important is how consistently are these profits generated\',We do not believe on super popular concepts like  ""Jackpot"", ""Sure-Shot"", ""99% Accuracy"" etc.']"
"Secret Day - Swing Trading Strategy For Stock, Forex, Crypto","['Finance & Accounting,Investing & Trading,Swing Trading']","['The secret trading strategy that professional traders use.,Application of the trading strategy in stocks, forex, crypto currencies, and indices.,Buying and short selling tricks in different time frames.,Tips and tricks during the examples for swing trading and day trading.,Very powerful day trading and swing trading entry and exit points.,How to make a trade more profitable.,Example with stocks, bitcoin, forex and bank nifty index.,The only trading strategy that can be applied any kind of financial instrument with high reward and almost no risk.']"
Basics of the stock market and investing,"['Finance & Accounting,Investing & Trading,Stock Trading']","['How to TRADE the stock market,The basic terms, words, definitions and jargon used in the stock market.,How to short stocks,How to create technical analysis,The way Margin Works,Properly using a broker to create short and long orders,How to set stops,What to look for in long term investing']"
Hypnosis for Magnetic success Guided Hypnosis program,"['Finance & Accounting,Other Finance & Accounting,Hypnosis']","['Hypnosis will help you to Be more aware of financial opportunities that will increase your wealth,Use a physical Trigger to feel good any time,Be able feel amazing any time using your imagination.,Let go any limiting bad feelings that have been holding you back from doing what you need to do to create personal wealth']"
FOREX Trading for Beginners - Everything about FOREX Trading,"['Finance & Accounting,Investing & Trading,Forex Trading']","[""Comprehensive introduction to FOREX Trading,What, Who, Why, Where, When, How to trade the FOREX Market,You will learn everything about Spread, Bid & Ask prices, Swap, Leverage, Equity, Margin, Free Margin, Margin Level,How to use the Metatrader4 trading platform to Open, Modify & Close trades,How to calculate for Stop Loss and Take Profit,You will learn how to analyse the Market using Fundamental & Technical Analysis,Trade without indicators i.e using Price Action and Support & Resistance,You'll be conversant with how to interpret the economic data as they are released,How to pair currencies based on the Base & Quote/Counter currencies,How to minimize Risk & maximize profit using solid Risk Management techniques""]"
The Fundamentals Of Finance For Non-Finance Professionals,"['Finance & Accounting,Finance,Finance Fundamentals']","['Understand key financial concepts such as EBIT & EBITDA,Be able to calculate Return on Capital Employed (ROCE) and Net Present Value (NPV), and more importantly, understand what they mean and why they’re important,Read and understand the core elements of a P&L (Profit & Loss account), balance sheet and cash flow statement,Understand different calculations of profit margins, and when some margins look better than others,Identify the different approaches to depreciation and why we need to be careful with them,Demystify the strange concept of amortisation,Be able to talk coherently using financial terms, and understand it when people talk to you about them,Prove your knowledge and understanding with short, real-world tests at the end of every lecture,Get a discount on future courses in this series']"
Algorithmic Trading In MQL5: OOP & Advanced Techniques,"['Finance & Accounting,Investing & Trading,Algorithmic Trading']","['How to code from an object-oriented programming approach,How to code classes and objects and implement them in an expert advisor,How to send, modify and cancel pending orders,How to use time to make the EA trade in specific hours or days,How to use volatility targets,How to manage position risk']"
